success,cet_oapr,english,reading,science,quantitative,abstract,shs_gpa,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,ptotal,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,stotal,bscs,bsit,female,male,abm,gas,humss,stem,he,ict,arts,sports,class_rank_5,class_rank_10,class_rank_20,class_rank_none,highest_honor,high_honor,with_honor,awards_none,class_president,class_vice_president,class_secretary,class_treasurer,class_auditor,class_project_manager,class_pio,class_peace_officer,class_none,school_president,school_vice_president,school_senator,school_board,school_secretary,school_treasurer,school_auditor,school_project_manager,school_pio,school_peace_officer,school_grade_level_rep,school_volunteer,school_none,father_college,father_highschool,father_no_school,father_na,father_fulltime,father_part_time,father_self_employed,father_not_employed,father_emp_na,mother_college,mother_highschool,mother_no_school,mother_na,mother_fulltime,mother_part_time,mother_self_employed,mother_not_employed,mother_emp_na,income_100k,income_50k,income_20k,income_10k,income_below_10k,income_na,laptop_no,laptop_yes,internet_post_paid,internet_pre_paid,s25_teacher,s25_tutor,s25_friends,s25_family,s25_research,s25_leave_it
1,90.6,83.47,94.82,89.19,70.61,96.65,84.56,0,1,1,2,0,-1,-1,0,0,1,2,1,0,-1,1,1,0,-2,-2,1,0,-1,0,1,-1,-2,1,0,1,0,1,0,1,1,0,-1,-1,1,2,1,8,2,1,1,2,2,1,2,3,3,2,2,3,3,2,3,1,1,2,1,3,2,1,2,1,46,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
0,92.03,83.47,99.7,96.28,75.28,72.9,92.25,0,-1,1,0,0,1,2,0,-1,2,0,0,1,0,2,1,0,-1,-1,1,-1,2,1,0,0,-1,1,2,0,0,0,0,-1,0,1,-1,1,0,1,0,12,2,1,2,3,3,1,2,3,1,2,1,1,2,0,3,2,1,2,2,2,2,3,2,1,44,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,73.34,78.85,61.11,44.12,63.45,79.78,84.5,0,1,0,-1,0,0,2,1,-1,2,2,2,0,-1,1,1,2,-1,-2,0,0,-1,0,0,1,0,-1,0,1,0,1,0,2,0,2,-2,0,1,1,0,13,2,1,2,1,3,2,2,3,2,2,2,0,3,2,3,0,2,2,2,3,3,2,3,2,49,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,76.98,76.83,71.99,80.93,79.96,26.06,94,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,0,1,1,0,2,1,0,1,1,1,2,29,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,43,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1,70.3,66.01,54.75,91.97,34.54,63.1,91,1,0,2,1,0,0,2,1,1,2,0,2,0,0,1,2,1,0,-1,2,0,1,0,1,2,0,1,1,1,0,1,1,1,2,1,0,1,0,1,2,34,3,1,1,2,1,1,3,3,2,3,2,2,3,2,1,2,2,2,2,3,2,2,2,3,50,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,66.95,66.01,54.75,85.06,18.16,72.9,90.97,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-5,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,43,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,72.43,72.78,90.94,72.66,34.54,33.69,92.5,0,1,2,0,0,1,2,0,0,2,0,-1,0,2,2,0,0,0,-2,1,2,2,0,-1,0,0,1,0,1,1,0,0,2,2,1,-1,1,1,1,1,24,2,0,0,2,1,0,3,3,3,3,3,3,1,1,3,1,1,3,2,3,3,3,3,2,49,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,76.98,80.58,77.12,76.79,24.91,72.9,87,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,-1,2,2,2,1,0,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,0,60,1,2,0,1,2,2,3,3,2,2,2,3,3,2,2,2,3,3,3,3,3,1,2,2,52,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
0,63.9,63.53,48.4,59.25,63.45,63.1,86,0,0,2,0,0,1,2,1,2,2,2,2,2,-2,2,2,2,0,-2,2,-2,-2,0,2,1,0,1,1,1,0,1,2,-1,1,1,-2,0,-1,0,1,24,2,2,2,0,1,2,3,3,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,54,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
0,95.1,90.77,98.7,80.93,95.71,87.72,86.35,2,1,1,1,2,0,2,1,1,1,2,2,1,-1,-1,1,2,1,0,2,-1,-1,-1,2,1,-1,-1,-1,1,2,1,-1,2,1,1,-1,2,2,2,1,31,2,1,1,2,1,1,2,3,2,1,1,3,3,1,2,1,1,1,2,2,1,1,3,1,39,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1,68.07,78.85,42.05,51.68,53.82,63.1,80,0,0,1,2,0,2,0,0,-1,1,-1,2,0,1,1,2,1,0,-1,0,-1,0,-1,0,1,0,0,0,1,1,1,1,2,0,-1,1,1,1,1,-1,17,2,0,0,2,0,2,3,3,3,3,3,3,0,2,0,1,2,3,3,3,3,3,3,3,50,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,99.23,98.41,99.7,99.14,98.97,63.1,92.5,1,0,-1,-1,-1,0,2,0,1,2,2,2,2,0,0,2,2,2,2,2,-1,-1,2,0,0,2,-1,2,2,2,2,1,2,1,0,2,2,2,2,-1,39,1,2,2,1,3,2,2,2,2,1,2,3,3,1,2,2,2,1,2,2,2,2,3,3,48,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,82.81,83.47,90.94,51.68,70.61,79.78,90,0,0,0,-1,-1,-1,0,-1,0,0,-1,-1,-1,0,0,0,1,0,-1,1,0,1,0,0,0,0,1,-1,1,1,2,0,-1,1,2,0,0,0,1,1,3,2,2,0,2,1,2,3,2,3,2,3,1,0,0,2,1,1,2,2,3,3,3,3,2,45,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0,86.95,88.66,77.12,76.79,75.28,79.78,86.373,1,1,0,0,0,2,0,0,1,0,1,1,1,0,2,1,0,-1,-2,2,0,0,-1,1,1,-2,2,1,1,1,1,2,0,2,0,1,1,2,2,2,27,2,0,1,2,2,2,2,3,3,3,3,3,3,2,1,1,1,3,2,2,2,3,3,2,51,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,89.17,86.35,82.26,85.06,79.96,87.72,85.18,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,3,1,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,67,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
0,92.9,91.83,92.88,89.19,75.28,87.72,93.5,1,0,2,2,0,0,1,1,0,2,0,2,0,2,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,2,1,0,1,1,0,0,1,1,0,29,2,1,0,2,2,1,2,3,2,2,2,2,1,3,2,3,2,3,2,2,2,3,3,2,49,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,84.88,83.47,87.4,72.66,70.61,83.75,92.28,-1,0,2,-1,-1,0,2,0,0,0,1,0,-2,0,2,1,1,-1,-2,0,0,0,0,2,1,-2,-1,-1,0,0,0,0,1,-2,2,-2,-2,0,0,-2,-5,2,1,1,0,2,1,3,3,3,3,2,1,3,1,1,0,0,3,2,0,1,2,2,3,40,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,88.7,86.35,90.94,80.93,75.28,83.75,90.5,-2,-1,2,2,0,1,2,1,0,-1,2,2,1,0,0,-1,0,-2,-2,2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,0,-2,1,1,1,1,1,2,1,-6,2,1,2,1,1,1,2,1,2,1,2,2,3,1,3,0,0,2,1,2,1,2,2,1,36,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,73.34,61.05,48.4,76.79,75.28,91.68,87,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,2,2,0,0,2,0,2,0,0,0,-1,0,1,1,1,2,1,0,1,2,0,1,0,1,2,27,3,1,2,3,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,3,3,3,3,3,55,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,74.25,74.8,82.26,80.93,63.45,20.6,87,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,24,2,1,1,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,55,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1,79.72,80.58,71.99,91.97,44.18,53.29,91,-1,-1,0,0,-2,-2,1,0,-1,0,-2,-1,-2,0,0,-1,1,-2,-2,0,-2,-2,-1,1,1,-2,-1,-1,1,-2,0,-2,1,1,1,-2,-2,0,0,-2,-28,2,1,1,2,2,2,2,2,2,1,0,0,0,0,2,2,0,2,2,1,2,1,1,3,33,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,78.81,78.85,66.85,80.93,75.28,53.29,88.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,2,1,1,2,1,3,3,3,2,2,2,1,1,2,1,1,3,2,2,2,2,3,3,47,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,88.22,83.47,87.4,97.72,44.18,79.78,88.5,1,1,2,1,0,0,1,1,1,2,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,30,2,2,2,0,2,2,2,3,2,1,1,1,1,2,3,1,1,2,2,1,2,2,2,2,41,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,84.19,83.47,77.12,72.66,63.45,91.68,94.5,0,1,2,0,1,0,2,0,-1,2,1,1,-1,1,1,2,1,0,-1,2,1,0,0,1,1,0,1,1,1,0,1,1,1,2,2,-2,0,1,1,2,29,2,1,1,2,0,2,2,3,3,2,2,2,2,2,1,1,1,3,1,2,2,2,2,1,42,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,75.16,66.01,82.26,76.79,70.61,63.1,87.97,0,0,1,1,0,0,1,1,0,1,0,1,-1,0,1,0,0,0,-2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,2,1,2,3,3,3,3,2,2,2,2,1,2,2,3,2,2,3,3,3,3,53,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
0,85.57,86.35,66.85,59.25,95.71,63.1,89,0,0,-2,-2,-2,0,-2,-2,-1,-2,0,-2,-2,0,-2,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,-2,-2,-2,0,0,-2,-2,0,-2,-2,-2,0,-39,2,0,0,2,3,2,3,3,2,2,3,3,2,1,1,2,1,3,2,2,3,2,3,1,48,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,81.43,88.66,66.85,80.93,70.61,26.06,87.5,0,1,2,1,0,0,2,2,2,2,2,1,-1,0,1,1,2,0,-2,2,0,0,-1,2,2,0,0,1,2,1,2,0,2,1,2,-1,0,2,2,0,35,2,0,1,0,2,2,2,2,3,1,1,1,3,2,2,0,0,3,3,1,3,3,3,3,43,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,74.25,72.78,90.94,44.12,63.45,63.1,90.66,-1,2,2,2,1,0,0,2,1,2,0,2,0,2,1,1,2,0,-1,2,0,0,0,2,1,0,1,0,1,1,1,0,0,2,1,0,0,0,2,1,33,3,0,1,2,0,3,3,3,3,3,3,2,3,2,3,2,2,3,2,3,3,3,3,3,58,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,97.46,98.41,92.88,94.84,79.96,95.65,94.5,1,1,1,0,-1,0,1,1,1,0,1,0,-1,-1,1,0,1,0,-2,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,-1,0,0,1,0,10,1,0,1,1,3,1,1,1,3,2,0,1,3,1,1,0,2,3,3,2,3,3,1,1,38,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
0,71.42,72.78,71.99,36.55,84.63,43.49,94.5,0,1,1,2,1,1,2,0,0,2,1,2,0,1,2,2,1,1,0,2,0,0,0,1,2,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,36,2,0,1,1,1,1,3,3,2,3,3,2,2,2,2,1,1,3,3,2,3,3,3,2,49,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,91.08,84.91,77.12,91.97,95.71,79.78,89,0,1,2,0,1,0,2,1,1,0,1,0,0,0,1,0,1,1,0,2,1,0,1,0,0,1,1,0,1,0,1,1,1,2,2,1,0,1,2,1,31,1,1,2,1,2,1,2,3,3,2,3,2,2,1,2,1,1,2,2,3,2,2,2,2,45,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
0,75.16,83.47,61.11,51.68,63.45,63.1,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,48,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,76.07,74.8,48.4,76.79,89.31,53.29,92.55,0,0,1,-1,0,0,1,0,1,2,2,1,0,0,2,2,1,0,-1,2,2,2,1,1,0,0,2,2,2,2,2,2,2,2,2,0,1,2,1,2,43,2,1,2,3,2,2,3,3,3,2,3,2,1,2,1,1,2,2,3,3,3,2,3,2,53,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,84.19,86.35,82.26,89.19,24.91,79.78,83,-2,0,0,-1,0,0,1,1,0,1,1,-2,-2,2,2,0,1,-1,-2,0,-1,2,-1,2,2,0,0,-1,0,1,0,1,0,-1,1,-2,0,-1,0,-1,0,2,0,1,2,2,1,2,3,3,0,2,0,3,1,1,0,0,1,1,1,3,2,1,1,33,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,60.09,55.84,48.4,91.97,18.16,43.49,92.5,0,0,0,1,2,1,2,1,0,1,1,2,-1,0,0,0,2,0,-2,0,-1,-1,0,1,0,0,-2,-1,1,0,0,-1,0,0,1,1,2,2,1,-1,12,2,0,3,1,2,2,3,3,3,1,2,2,1,1,2,0,0,3,0,0,1,1,1,1,35,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0,88.22,82.02,90.94,89.19,75.28,83.75,81.5,-1,0,1,0,0,1,1,1,0,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,16,2,0,2,1,2,1,3,3,3,2,2,2,2,1,2,2,1,3,2,2,3,3,3,3,50,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1,93.85,80.58,96.76,98.58,95.71,72.9,89,0,1,1,1,0,1,1,1,0,2,2,0,0,1,0,2,1,-1,-1,1,0,0,2,0,0,-1,0,0,2,2,2,0,0,0,1,-1,0,1,2,1,24,1,0,1,1,3,2,2,1,1,1,1,0,1,0,3,1,1,1,3,0,2,2,3,3,34,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,91.08,84.91,98.7,72.66,93.38,79.78,89.5,1,1,2,-1,0,0,2,1,2,2,2,-1,-2,1,2,2,2,1,-2,1,1,1,-1,2,2,2,1,0,2,2,1,0,2,0,0,-2,1,2,1,-2,31,2,0,2,2,1,0,2,2,2,2,2,3,0,1,1,2,1,3,2,1,3,2,2,2,40,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,70.3,70.75,66.85,36.55,84.63,53.29,89.23,1,1,0,-1,1,2,2,1,1,1,1,-1,-1,2,1,0,1,0,-2,0,1,2,1,1,1,0,0,-1,1,0,0,1,1,1,1,1,1,0,1,0,23,2,1,1,1,2,1,2,2,1,2,2,3,3,1,2,2,2,2,1,2,2,2,2,1,42,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,91.08,91.83,90.94,89.19,79.96,63.1,89,0,1,2,0,2,1,2,2,2,1,2,1,0,2,2,1,2,1,1,2,0,2,0,1,2,0,0,0,0,1,2,2,0,2,2,2,0,0,2,2,47,3,0,2,3,1,3,3,3,3,3,3,0,2,3,2,2,3,3,3,3,3,3,3,3,60,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
0,58.64,44.05,61.11,51.68,44.18,87.72,88,0,1,1,-1,0,1,2,1,1,2,0,0,-1,2,2,1,1,0,-1,1,-1,0,1,1,1,0,1,0,1,0,1,2,1,1,1,2,1,2,1,1,30,2,1,1,2,1,2,2,2,2,2,3,2,3,1,2,2,2,2,2,3,3,3,3,3,51,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
